time,temperature,solar_radiation
6382,14.5,0.0
6383,14.2,0.0
6384,13.8,0.0
6385,12.7,0.0
6386,12.2,0.0
6387,11.7,0.0
6388,11.3,0.0
6389,10.8,0.0
6390,10.3,0.0
6391,10.4,5.1
6392,11.1,138.1
6393,13.8,411.0
6394,16.3,570.3
6395,18.7,690.6
6396,20.6,746.0
6397,22.2,738.9
6398,23.3,676.4
6399,23.8,551.1
6400,24.2,393.2
6401,23.6,210.9
6402,21.5,42.7
6403,19.7,0.8
6404,17.6,0.0
6405,16.7,0.0
6406,16.2,0.0
6407,15.2,0.0
6408,14.6,0.0
6409,13.7,0.0
6410,13.1,0.0
6411,12.4,0.0
6412,12.3,0.0
6413,11.5,0.0
6414,11.3,0.0
6415,11.0,3.5
6416,11.9,129.0
6417,14.7,400.4
6418,16.8,560.8
6419,19.0,674.4
6420,20.4,724.6
6421,21.9,727.5
6422,23.4,657.5
6423,24.5,546.7
6424,24.7,366.6
6425,23.1,179.7
6426,21.5,46.7
6427,19.7,1.3
6428,18.3,0.0
6429,17.3,0.0
6430,16.9,0.0
6431,17.1,0.0
6432,16.2,0.0
6433,15.7,0.0
6434,15.6,0.0
6435,15.5,0.0
6436,14.9,0.0
6437,14.6,0.0
6438,14.6,0.0
6439,14.7,4.4
6440,15.0,65.5
6441,15.7,87.5
6442,17.1,205.7
6443,18.2,228.4
6444,20.0,535.7
6445,20.2,268.1
6446,20.8,236.3
6447,21.6,291.4
6448,21.9,235.5
6449,21.6,119.9
6450,20.4,32.9
6451,19.0,2.2
6452,18.1,0.0
6453,17.4,0.0
6454,16.5,0.0
6455,16.0,0.0
6456,16.0,0.0
6457,16.1,0.0
6458,15.8,0.0
6459,15.4,0.0
6460,15.0,0.0
6461,14.7,0.0
6462,14.7,0.0
6463,14.4,7.9
6464,14.9,37.9
6465,15.6,127.9
6466,16.8,222.3
6467,18.5,290.4
6468,19.5,312.2
6469,22.2,615.9
6470,24.5,618.4
6471,24.7,421.0
6472,24.1,209.2
6473,23.7,136.3
6474,22.2,40.5
6475,19.9,0.9
6476,18.4,0.0
6477,17.7,0.0
6478,17.1,0.0
6479,16.8,0.0
6480,16.1,0.0
6481,15.7,0.0
6482,15.1,0.0
6483,14.7,0.0
6484,14.2,0.0
6485,13.7,0.0
6486,13.8,0.0
6487,13.5,10.7
6488,14.2,89.1
6489,15.4,192.8
6490,18.0,426.7
6491,19.8,431.8
6492,21.7,516.4
6493,23.7,496.7
6494,25.5,544.1
6495,25.1,302.5
6496,23.2,131.3
6497,21.9,66.7
6498,20.7,9.2
6499,20.4,0.2
6500,19.4,0.0
6501,19.1,0.0
6502,19.0,0.0
6503,18.7,0.0
6504,17.6,0.0
6505,16.7,0.0
6506,16.4,0.0
6507,16.0,0.0
6508,14.9,0.0
6509,14.8,0.0
6510,14.8,0.0
6511,14.8,7.4
6512,16.1,116.9
6513,17.9,225.0
6514,18.4,218.1
6515,18.8,223.4
6516,18.6,148.9
6517,19.2,230.3
6518,19.8,158.9
6519,20.0,199.2
6520,20.8,222.7
6521,20.2,130.7
6522,18.6,28.2
6523,17.6,0.3
6524,16.7,0.0
6525,14.9,0.0
6526,14.3,0.0
6527,14.3,0.0
6528,14.3,0.0
6529,14.0,0.0
6530,13.9,0.0
6531,13.7,0.0
6532,13.6,0.0
6533,13.7,0.0
6534,13.6,0.0
6535,13.6,10.4
6536,13.9,74.8
6537,14.6,190.9
6538,16.9,610.9
6539,18.0,664.5
6540,19.2,703.3
6541,20.9,759.6
6542,20.3,331.8
6543,19.9,270.7
6544,20.4,261.6
6545,20.6,254.8
6546,18.8,41.7
6547,17.6,0.2
6548,16.9,0.0
6549,16.3,0.0
6550,15.9,0.0
6551,16.1,0.0
6552,15.6,0.0
6553,14.9,0.0
6554,14.8,0.0
6555,14.7,0.0
6556,14.6,0.0
6557,14.5,0.0
6558,14.5,0.0
6559,14.8,1.4
6560,14.6,18.7
6561,15.1,86.5
6562,16.0,183.3
6563,17.6,389.4
6564,18.8,433.2
6565,20.7,657.1
6566,22.3,640.4
6567,21.7,392.2
6568,20.9,253.7
6569,19.9,119.8
6570,18.8,38.0
6571,18.1,0.3
6572,17.7,0.0
6573,17.3,0.0
6574,16.5,0.0
6575,15.0,0.0
6576,14.5,0.0
6577,14.0,0.0
6578,13.5,0.0
6579,13.9,0.0
6580,14.2,0.0
6581,13.9,0.0
6582,13.6,0.0
6583,13.6,1.9
6584,14.1,49.2
6585,15.6,234.1
6586,17.1,419.1
6587,18.9,580.9
6588,20.4,665.1
6589,21.8,686.7
6590,22.7,545.4
6591,23.4,525.0
6592,22.7,311.8
6593,21.7,173.6
6594,19.5,22.4
6595,18.0,0.2
6596,17.3,0.0
6597,16.5,0.0
6598,15.8,0.0
6599,15.4,0.0
6600,15.4,0.0
6601,15.2,0.0
6602,14.9,0.0
6603,14.5,0.0
6604,14.3,0.0
6605,14.6,0.0
6606,14.5,0.0
6607,14.5,2.7
6608,14.8,52.3
6609,16.5,236.2
6610,18.9,495.8
6611,20.8,585.0
6612,22.6,658.6
6613,23.2,323.5
6614,24.1,411.6
6615,24.4,365.5
6616,23.2,246.5
6617,20.4,58.5
6618,19.2,35.9
6619,17.8,0.0
6620,16.6,0.0
6621,16.9,0.0
6622,16.8,0.0
6623,16.7,0.0
6624,16.7,0.0
6625,16.6,0.0
6626,16.5,0.0
6627,15.8,0.0
6628,15.1,0.0
6629,15.4,0.0
6630,15.4,0.0
6631,15.4,2.4
6632,15.6,69.2
6633,16.3,114.5
6634,16.7,124.0
6635,18.2,385.7
6636,20.6,547.7
6637,22.1,529.3
6638,23.2,486.5
6639,22.5,303.0
6640,21.8,184.2
6641,21.6,128.7
6642,20.4,26.7
6643,18.7,0.0
6644,18.2,0.0
6645,17.9,0.0
6646,16.9,0.0
6647,16.3,0.0
6648,16.1,0.0
6649,15.9,0.0
6650,15.8,0.0
6651,15.5,0.0
6652,14.9,0.0
6653,14.4,0.0
6654,14.5,0.0
6655,14.2,1.7
6656,14.2,20.5
6657,14.4,87.3
6658,15.0,155.6
6659,16.3,331.2
6660,17.7,485.4
6661,16.9,403.8
6662,18.5,528.7
6663,18.7,308.4
6664,18.5,174.5
6665,17.4,90.0
6666,16.3,12.9
6667,15.5,0.0
6668,15.5,0.0
6669,14.6,0.0
6670,14.4,0.0
6671,14.6,0.0
6672,14.1,0.0
6673,14.0,0.0
6674,14.0,0.0
6675,13.8,0.0
6676,13.2,0.0
6677,13.0,0.0
6678,13.0,0.0
6679,13.3,0.9
6680,13.2,24.3
6681,14.0,169.8
6682,14.9,287.3
6683,16.9,625.7
6684,18.1,674.1
6685,19.0,630.4
6686,19.4,485.7
6687,19.7,418.9
6688,19.2,225.3
6689,18.0,135.6
6690,16.9,42.2
6691,16.0,0.1
6692,15.2,0.0
6693,14.7,0.0
6694,14.0,0.0
6695,13.7,0.0
6696,13.4,0.0
6697,13.6,0.0
6698,13.7,0.0
6699,13.6,0.0
6700,13.5,0.0
6701,13.5,0.0
6702,13.5,0.0
6703,13.4,0.5
6704,13.6,20.8
6705,14.3,110.3
6706,16.0,395.2
6707,17.5,608.1
6708,18.9,652.9
6709,20.2,682.9
6710,20.0,473.9
6711,19.4,480.2
6712,18.8,363.9
6713,17.5,154.7
6714,15.5,16.0
6715,14.7,0.0
6716,14.2,0.0
6717,14.2,0.0
6718,14.0,0.0
6719,14.3,0.0
6720,14.3,0.0
6721,14.2,0.0
6722,14.1,0.0
6723,13.9,0.0
6724,13.4,0.0
6725,13.3,0.0
6726,12.9,0.0
6727,12.9,1.7
6728,13.5,35.1
6729,14.3,144.5
6730,16.1,427.1
6731,16.8,499.6
6732,17.5,508.5
6733,18.7,659.4
6734,19.3,534.4
6735,19.3,454.5
6736,18.7,303.5
6737,17.9,143.4
6738,16.0,20.4
6739,15.4,0.0
6740,15.2,0.0
6741,15.1,0.0
6742,14.8,0.0
6743,14.8,0.0
6744,14.6,0.0
6745,14.5,0.0
6746,14.2,0.0
6747,14.1,0.0
6748,14.0,0.0
6749,13.8,0.0
6750,13.7,0.0
6751,13.6,1.7
6752,13.7,52.6
6753,14.2,119.9
6754,14.8,192.6
6755,15.3,236.2
6756,16.0,301.5
6757,16.6,301.4
6758,17.1,275.3
6759,17.2,231.2
6760,16.6,139.7
6761,15.7,68.6
6762,15.2,12.8
6763,14.6,0.0
6764,14.0,0.0
6765,14.1,0.0
6766,13.8,0.0
6767,13.4,0.0
6768,12.5,0.0
6769,12.0,0.0
6770,12.6,0.0
6771,12.7,0.0
6772,12.4,0.0
6773,11.6,0.0
6774,11.5,0.0
6775,11.4,0.0
6776,11.7,27.4
6777,12.5,136.1
6778,13.0,113.3
6779,13.0,158.7
6780,12.2,118.4
6781,11.6,103.4
6782,9.4,63.9
6783,7.8,105.9
6784,7.6,84.1
6785,7.4,38.3
6786,7.0,11.2
6787,6.7,0.0
6788,6.9,0.0
6789,6.7,0.0
6790,6.5,0.0
6791,6.2,0.0
6792,6.2,0.0
6793,5.8,0.0
6794,5.6,0.0
6795,5.2,0.0
6796,4.9,0.0
6797,4.6,0.0
6798,4.8,0.0
6799,5.0,0.4
6800,5.5,43.1
6801,6.0,134.3
6802,7.0,299.5
6803,9.0,592.2
6804,9.7,356.1
6805,10.7,475.9
6806,12.1,508.6
6807,12.3,470.5
6808,11.0,180.0
6809,9.9,49.6
6810,9.2,18.9
6811,8.5,0.0
6812,7.8,0.0
6813,7.2,0.0
6814,6.8,0.0
6815,6.5,0.0
6816,5.9,0.0
6817,5.4,0.0
6818,4.9,0.0
6819,4.1,0.0
6820,3.7,0.0
6821,3.7,0.0
6822,3.8,0.0
6823,4.1,0.8
6824,4.4,26.4
6825,5.2,167.6
6826,5.5,189.4
6827,6.2,302.0
6828,8.4,690.8
6829,9.9,605.9
6830,10.6,336.5
6831,10.3,123.4
6832,10.1,55.1
6833,9.5,20.8
6834,8.8,0.7
6835,7.2,0.0
6836,6.4,0.0
6837,5.9,0.0
6838,5.7,0.0
6839,5.4,0.0
6840,4.9,0.0
6841,4.8,0.0
6842,4.7,0.0
6843,4.7,0.0
6844,4.6,0.0
6845,4.7,0.0
6846,4.4,0.0
6847,3.9,0.7
6848,4.0,41.1
6849,6.3,316.2
6850,8.2,483.2
6851,9.9,611.9
6852,11.7,644.6
6853,13.6,644.7
6854,15.0,552.4
6855,14.8,249.9
6856,14.4,139.3
6857,13.9,74.9
6858,12.5,7.1
6859,11.6,0.0
6860,10.7,0.0
6861,10.4,0.0
6862,10.1,0.0
6863,9.2,0.0
6864,8.9,0.0
6865,8.7,0.0
6866,7.7,0.0
6867,7.9,0.0
6868,7.7,0.0
6869,7.8,0.0
6870,7.4,0.0
6871,7.4,0.2
6872,8.2,16.5
6873,8.3,50.8
6874,9.0,122.4
6875,10.4,238.8
6876,13.2,476.8
6877,14.6,291.7
6878,16.1,447.2
6879,16.4,213.4
6880,15.5,63.5
6881,14.2,45.1
6882,13.2,4.2
6883,12.1,0.0
6884,11.2,0.0
6885,11.0,0.0
6886,10.7,0.0
6887,10.5,0.0
6888,10.0,0.0
6889,9.7,0.0
6890,9.5,0.0
6891,9.2,0.0
6892,8.9,0.0
6893,8.9,0.0
6894,8.3,0.0
6895,7.9,1.0
6896,8.1,30.8
6897,9.2,157.5
6898,10.3,208.4
6899,11.8,244.4
6900,13.0,293.1
6901,14.0,264.7
6902,14.0,120.5
6903,14.0,90.8
6904,13.7,64.3
6905,13.2,41.4
6906,12.5,1.9
6907,11.6,0.0
6908,11.2,0.0
6909,11.0,0.0
6910,10.8,0.0
6911,10.6,0.0
6912,10.5,0.0
6913,10.4,0.0
6914,10.4,0.0
6915,10.5,0.0
6916,10.6,0.0
6917,10.7,0.0
6918,10.7,0.0
6919,10.8,1.1
6920,11.2,46.5
6921,12.6,196.0
6922,13.5,211.2
6923,14.4,311.1
6924,15.6,405.3
6925,16.0,300.9
6926,16.5,277.8
6927,16.5,230.7
6928,15.8,102.4
6929,15.4,47.7
6930,14.4,4.1
6931,14.1,0.0
6932,13.1,0.0
6933,13.0,0.0
6934,12.7,0.0
6935,12.1,0.0
6936,11.9,0.0
6937,11.4,0.0
6938,11.4,0.0
6939,11.2,0.0
6940,11.3,0.0
6941,11.0,0.0
6942,10.8,0.0
6943,10.4,0.2
6944,10.1,21.7
6945,11.9,206.4
6946,13.8,304.6
6947,15.2,557.2
6948,16.3,607.6
6949,17.8,600.0
6950,18.7,536.7
6951,19.2,417.0
6952,18.6,258.4
6953,17.2,92.5
6954,14.9,3.2
6955,13.9,0.0
6956,12.1,0.0
6957,11.4,0.0
6958,10.8,0.0
6959,10.3,0.0
6960,9.5,0.0
6961,9.0,0.0
6962,8.6,0.0
6963,8.3,0.0
6964,8.2,0.0
6965,7.6,0.0
6966,6.9,0.0
6967,6.8,0.8
6968,7.1,22.0
6969,8.8,301.2
6970,10.9,457.3
6971,13.0,556.4
6972,14.4,567.8
6973,16.7,580.8
6974,18.4,518.7
6975,18.5,310.3
6976,18.2,236.2
6977,16.6,89.1
6978,14.1,7.9
6979,12.6,0.0
6980,11.3,0.0
6981,10.6,0.0
6982,9.9,0.0
6983,9.8,0.0
6984,9.6,0.0
6985,9.2,0.0
6986,8.7,0.0
6987,8.4,0.0
6988,8.5,0.0
6989,8.7,0.0
6990,8.0,0.0
6991,8.0,0.1
6992,8.1,29.8
6993,10.1,263.1
6994,12.1,432.7
6995,14.7,550.3
6996,17.1,602.0
6997,19.1,580.7
6998,20.9,521.7
6999,21.5,373.8
7000,21.6,203.1
7001,19.0,64.1
7002,17.4,4.8
7003,16.2,0.0
7004,15.2,0.0
7005,14.6,0.0
7006,14.7,0.0
7007,14.5,0.0
7008,15.0,0.0
7009,14.3,0.0
7010,14.0,0.0
7011,14.2,0.0
7012,13.7,0.0
7013,13.5,0.0
7014,13.7,0.0
7015,13.6,0.0
7016,13.4,9.9
7017,14.4,70.4
7018,15.8,200.5
7019,18.0,293.4
7020,18.5,247.0
7021,17.9,151.5
7022,16.7,75.0
7023,14.4,35.6
7024,13.6,33.6
7025,13.5,14.8
7026,13.3,1.5
7027,12.9,0.0
7028,12.2,0.0
7029,11.5,0.0
7030,11.5,0.0
7031,11.5,0.0
7032,11.0,0.0
7033,10.7,0.0
7034,10.5,0.0
7035,10.4,0.0
7036,9.7,0.0
7037,9.7,0.0
7038,9.6,0.0
7039,9.2,0.0
7040,9.1,30.1
7041,11.3,261.9
7042,12.6,373.1
7043,14.4,499.9
7044,16.4,544.7
7045,18.3,496.2
7046,19.0,276.2
7047,19.1,195.5
7048,18.9,141.3
7049,18.5,71.4
7050,15.9,5.0
7051,15.2,0.0
7052,14.4,0.0
7053,14.0,0.0
7054,13.8,0.0
7055,13.3,0.0
7056,13.4,0.0
7057,13.4,0.0
7058,13.4,0.0
7059,13.3,0.0
7060,13.1,0.0
7061,12.9,0.0
7062,13.3,0.0
7063,12.8,0.0
7064,13.2,26.6
7065,14.1,76.7
7066,15.2,165.2
7067,16.6,184.3
7068,17.6,198.5
7069,20.6,431.5
7070,22.1,407.4
7071,21.6,231.0
7072,22.7,194.7
7073,21.8,83.1
7074,20.0,8.3
7075,18.0,0.0
7076,17.1,0.0
7077,16.5,0.0
7078,16.1,0.0
7079,16.6,0.0
7080,17.0,0.0
7081,16.5,0.0
7082,17.4,0.0
7083,17.4,0.0
7084,17.1,0.0
7085,18.7,0.0
7086,18.3,0.0
7087,16.7,0.0
7088,15.7,2.7
7089,14.8,13.1
7090,14.5,73.1
7091,15.2,110.5
7092,15.7,183.8
7093,16.1,212.1
7094,16.7,183.9
7095,15.3,73.3
7096,13.9,13.1
7097,13.5,15.3
7098,13.2,0.4
7099,12.9,0.0
7100,12.8,0.0
7101,12.5,0.0
7102,12.3,0.0
7103,12.0,0.0
7104,11.6,0.0
7105,11.2,0.0
7106,10.6,0.0
7107,10.2,0.0
7108,9.9,0.0
7109,9.6,0.0
7110,9.4,0.0
7111,9.0,0.0
7112,8.6,11.4
7113,10.1,229.9
7114,11.9,401.1
7115,13.4,500.1
7116,14.9,518.1
7117,16.8,555.1
7118,18.3,482.0
7119,19.4,364.3
7120,18.9,211.2
7121,17.6,67.2
7122,14.4,0.7
7123,12.8,0.0
7124,12.7,0.0
7125,11.7,0.0
7126,11.6,0.0
7127,11.4,0.0
7128,11.1,0.0
7129,11.5,0.0
7130,11.7,0.0
7131,11.4,0.0
7132,11.8,0.0
7133,11.7,0.0
7134,11.3,0.0
7135,11.5,0.0
7136,12.0,21.0
7137,12.8,200.3
7138,14.3,369.2
7139,16.2,348.5
7140,18.7,514.3
7141,21.0,506.9
7142,21.9,407.8
7143,22.6,318.3
7144,23.0,209.7
7145,19.8,57.9
7146,18.1,3.7
7147,16.7,0.0
7148,15.2,0.0
7149,15.1,0.0
7150,14.7,0.0
7151,13.8,0.0
7152,13.0,0.0
7153,12.5,0.0
7154,12.2,0.0
7155,12.4,0.0
7156,12.3,0.0
7157,12.3,0.0
7158,11.7,0.0
7159,11.1,0.3
7160,11.2,29.6
7161,12.4,175.9
7162,14.5,350.1
7163,15.4,345.0
7164,17.7,463.1
7165,19.3,518.3
7166,20.8,436.4
7167,21.6,362.8
7168,21.3,213.4
7169,20.4,89.9
7170,17.3,3.3
7171,16.5,0.0
7172,16.2,0.0
7173,15.7,0.0
7174,15.5,0.0
7175,14.9,0.0
7176,14.8,0.0
7177,14.9,0.0
7178,13.3,0.0
7179,13.7,0.0
7180,13.6,0.0
7181,13.6,0.0
7182,13.3,0.0
7183,12.6,7.0
7184,13.8,71.6
7185,15.3,216.0
7186,14.4,81.3
7187,14.3,140.0
7188,16.8,413.5
7189,17.2,228.2
7190,17.1,128.5
7191,17.9,98.1
7192,18.4,46.0
7193,18.9,1.4
7194,18.5,0.0
7195,16.1,0.0
7196,16.2,0.0
7197,14.8,0.0
7198,14.3,0.0
7199,13.6,0.0
7200,13.1,0.0
7201,12.8,0.0
7202,12.3,0.0
7203,11.9,0.0
7204,11.4,0.0
7205,11.3,0.0
7206,10.8,0.0
7207,10.7,18.9
7208,11.8,156.4
7209,13.5,313.1
7210,17.0,494.0
7211,19.1,537.1
7212,22.1,534.0
7213,23.4,465.7
7214,24.2,354.5
7215,24.0,199.1
7216,22.2,57.5
7217,19.8,0.6
7218,18.6,0.0
7219,17.7,0.0
7220,17.0,0.0
7221,16.1,0.0
7222,15.4,0.0
7223,14.5,0.0
7224,14.8,0.0
7225,14.2,0.0
7226,13.3,0.0
7227,11.7,0.0
7228,10.2,0.0
7229,9.8,0.0
7230,9.6,0.0
7231,9.7,8.5
7232,10.3,115.3
7233,11.9,303.8
7234,11.2,154.3
7235,11.7,290.6
7236,12.8,379.0
7237,13.5,379.0
7238,13.4,225.5
7239,13.2,113.8
7240,12.7,41.6
7241,12.1,0.6
7242,11.6,0.0
7243,10.5,0.0
7244,10.4,0.0
7245,10.6,0.0
7246,10.6,0.0
7247,10.3,0.0
7248,10.1,0.0
7249,10.0,0.0
7250,8.9,0.0
7251,8.4,0.0
7252,8.0,0.0
7253,8.1,0.0
7254,8.2,0.0
7255,8.2,12.1
7256,8.1,59.2
7257,10.3,243.2
7258,12.0,483.3
7259,13.0,525.7
7260,14.2,512.5
7261,14.9,451.6
7262,14.7,329.1
7263,13.9,181.3
7264,12.4,42.7
7265,11.0,1.6
7266,9.7,0.0
7267,8.8,0.0
7268,8.4,0.0
7269,8.1,0.0
7270,7.2,0.0
7271,7.3,0.0
7272,6.8,0.0
7273,6.3,0.0
7274,5.9,0.0
7275,5.8,0.0
7276,5.2,0.0
7277,5.1,0.0
7278,4.9,0.0
7279,4.9,11.6
7280,6.2,169.2
7281,8.3,369.7
7282,10.0,459.7
7283,12.1,506.6
7284,14.2,493.0
7285,14.8,427.6
7286,14.8,309.5
7287,13.9,143.4
7288,11.7,34.6
7289,10.4,0.2
7290,9.0,0.0
7291,8.4,0.0
7292,8.1,0.0
7293,7.7,0.0
7294,7.5,0.0
7295,6.9,0.0
7296,6.9,0.0
7297,6.5,0.0
7298,6.3,0.0
7299,6.2,0.0
7300,6.0,0.0
7301,5.7,0.0
7302,5.7,0.0
7303,5.8,14.1
7304,6.4,91.4
7305,8.1,201.1
7306,8.9,176.2
7307,10.0,202.3
7308,11.5,212.5
7309,12.2,173.2
7310,13.4,195.9
7311,13.7,113.6
7312,13.0,36.8
7313,11.8,0.2
7314,11.3,0.0
7315,11.2,0.0
7316,10.8,0.0
7317,10.9,0.0
7318,11.4,0.0
7319,11.4,0.0
7320,11.2,0.0
7321,11.4,0.0
7322,11.5,0.0
7323,11.5,0.0
7324,11.4,0.0
7325,10.7,0.0
7326,10.4,0.0
7327,10.1,1.2
7328,9.9,31.1
7329,10.3,96.3
7330,11.3,254.5
7331,13.2,439.3
7332,15.1,493.5
7333,16.2,426.2
7334,16.5,274.9
7335,16.0,132.5
7336,14.5,45.0
7337,12.5,0.5
7338,12.0,0.0
7339,11.3,0.0
7340,10.9,0.0
7341,11.3,0.0
7342,11.1,0.0
7343,11.1,0.0
7344,10.8,0.0
7345,10.5,0.0
7346,10.4,0.0
7347,10.4,0.0
7348,10.3,0.0
7349,10.2,0.0
7350,9.7,0.0
7351,9.6,22.2
7352,9.6,5.2
7353,9.6,63.6
7354,10.0,166.1
7355,10.0,113.5
7356,10.5,296.3
7357,11.2,298.5
7358,12.8,338.0
7359,13.0,193.5
7360,11.3,33.6
7361,8.7,1.1
7362,7.6,0.0
7363,6.9,0.0
7364,6.2,0.0
7365,6.1,0.0
7366,5.9,0.0
7367,5.3,0.0
7368,4.9,0.0
7369,5.3,0.0
7370,5.3,0.0
7371,5.6,0.0
7372,5.5,0.0
7373,5.5,0.0
7374,5.4,0.0
7375,5.9,7.9
7376,6.4,69.0
7377,7.0,89.5
7378,8.1,132.4
7379,8.3,73.3
7380,8.6,76.7
7381,8.5,58.7
7382,7.9,68.6
7383,8.1,39.6
7384,7.6,6.3
7385,7.3,0.1
7386,7.2,0.0
7387,7.2,0.0
7388,7.0,0.0
7389,7.0,0.0
7390,6.9,0.0
7391,6.8,0.0
7392,6.6,0.0
7393,6.5,0.0
7394,6.5,0.0
7395,6.6,0.0
7396,6.7,0.1
7397,6.8,0.1
7398,5.6,0.0
7399,5.1,4.4
7400,5.6,143.5
7401,7.9,329.0
7402,8.4,264.9
7403,9.0,255.0
7404,9.6,210.3
7405,9.5,147.0
7406,9.6,87.2
7407,9.0,36.2
7408,8.3,9.1
7409,7.5,0.0
7410,6.9,0.0
7411,6.5,0.0
7412,6.1,0.0
7413,6.4,0.0
7414,6.7,0.0
7415,7.0,0.0
7416,7.5,0.0
7417,8.2,0.0
7418,8.5,0.0
7419,8.6,0.0
7420,8.5,0.0
7421,8.5,0.0
7422,8.5,0.0
7423,8.7,0.2
7424,9.0,7.7
7425,10.3,67.4
7426,12.1,93.8
7427,14.5,158.1
7428,16.4,155.9
7429,17.6,174.0
7430,17.7,95.8
7431,18.2,168.3
7432,16.8,32.0
7433,14.1,0.4
7434,12.0,0.0
7435,11.4,0.0
7436,11.2,0.0
7437,10.7,0.0
7438,10.2,0.0
7439,9.3,0.0
7440,9.3,0.0
7441,9.0,0.0
7442,8.0,0.0
7443,7.6,0.0
7444,7.4,0.0
7445,6.7,0.0
7446,6.4,0.0
7447,6.2,3.6
7448,6.9,113.3
7449,9.1,331.8
7450,10.6,436.7
7451,12.7,502.6
7452,14.3,483.7
7453,15.9,408.1
7454,16.6,292.5
7455,15.7,119.4
7456,13.6,25.4
7457,11.7,0.0
7458,11.2,0.0
7459,10.8,0.0
7460,10.5,0.0
7461,9.5,0.0
7462,9.2,0.0
7463,8.3,0.0
7464,7.9,0.0
7465,7.4,0.0
7466,7.5,0.0
7467,7.0,0.0
7468,6.8,0.0
7469,6.2,0.0
7470,6.1,0.0
7471,6.1,4.4
7472,6.7,113.6
7473,9.2,325.4
7474,10.9,450.7
7475,13.1,466.6
7476,14.9,459.1
7477,15.9,344.8
7478,15.7,212.1
7479,15.1,95.3
7480,14.4,10.5
7481,13.5,0.0
7482,12.7,0.0
7483,13.1,0.0
7484,12.7,0.0
7485,11.7,0.0
7486,10.8,0.0
7487,9.9,0.0
7488,9.2,0.0
7489,8.9,0.0
7490,8.7,0.0
7491,8.5,0.0
7492,8.3,0.0
7493,8.1,0.0
7494,8.1,0.0
7495,8.0,3.9
7496,8.2,67.9
7497,10.2,297.3
7498,10.6,334.6
7499,11.4,408.2
7500,12.3,356.7
7501,12.6,346.9
7502,12.7,294.1
7503,11.8,152.6
7504,10.7,27.0
7505,8.1,0.0
7506,7.2,0.0
7507,7.0,0.0
7508,6.8,0.0
7509,6.5,0.0
7510,6.5,0.0
7511,6.7,0.0
7512,6.7,0.0
7513,6.7,0.0
7514,6.2,0.0
7515,5.6,0.0
7516,5.5,0.0
7517,5.5,0.0
7518,5.6,0.0
7519,4.5,0.0
7520,3.4,10.5
7521,3.1,17.7
7522,3.4,122.5
7523,4.1,134.3
7524,4.3,55.3
7525,4.7,70.1
7526,6.0,63.9
7527,6.7,55.7
7528,6.1,1.2
7529,4.6,0.0
7530,3.7,0.0
7531,3.7,0.0
7532,3.7,0.0
7533,3.6,0.0
7534,3.4,0.0
7535,3.3,0.0
7536,3.0,0.0
7537,2.6,0.0
7538,2.5,0.0
7539,2.3,0.0
7540,2.3,0.0
7541,1.9,0.0
7542,1.7,0.0
7543,1.5,2.7
7544,2.2,101.2
7545,4.2,322.6
7546,5.4,437.9
7547,6.5,476.7
7548,7.6,471.4
7549,8.3,402.4
7550,8.7,292.0
7551,8.3,145.2
7552,6.7,22.6
7553,4.7,0.0
7554,3.4,0.0
7555,2.6,0.0
7556,2.3,0.0
7557,2.0,0.0
7558,1.5,0.0
7559,1.2,0.0
7560,0.7,0.0
7561,0.4,0.0
7562,0.3,0.0
7563,0.0,0.0
7564,-0.5,0.0
7565,-0.5,0.0
7566,-0.8,0.0
7567,-0.8,3.0
7568,-0.1,91.4
7569,1.7,310.1
7570,3.4,424.1
7571,5.1,467.7
7572,7.2,456.4
7573,8.2,390.1
7574,9.0,275.2
7575,8.6,138.9
7576,7.1,22.1
7577,4.6,0.0
7578,3.7,0.0
7579,3.2,0.0
7580,2.8,0.0
7581,2.4,0.0
7582,2.2,0.0
7583,2.1,0.0
7584,1.9,0.0
7585,1.3,0.0
7586,1.2,0.0
7587,1.2,0.0
7588,1.2,0.0
7589,1.4,0.0
7590,1.2,0.0
7591,1.7,21.7
7592,2.0,44.1
7593,3.2,105.8
7594,4.4,223.9
7595,5.5,161.4
7596,6.8,265.9
7597,8.1,317.3
7598,8.2,197.9
7599,8.1,102.7
7600,7.0,19.7
7601,5.6,0.0
7602,4.6,0.0
7603,4.3,0.0
7604,3.7,0.0
7605,3.3,0.0
7606,3.0,0.0
7607,2.7,0.0
7608,2.6,0.0
7609,2.3,0.0
7610,1.9,0.0
7611,1.9,0.0
7612,2.0,0.0
7613,1.9,0.0
7614,2.0,0.0
7615,2.5,0.6
7616,3.1,7.4
7617,2.9,26.1
7618,3.2,55.0
7619,4.1,56.1
7620,4.2,21.3
7621,4.7,46.5
7622,5.5,59.3
7623,5.9,47.7
7624,5.8,30.7
7625,5.1,0.0
7626,4.8,0.0
7627,5.1,0.0
7628,5.0,0.0
7629,4.7,0.0
7630,4.6,0.0
7631,4.2,0.0
7632,3.7,0.0
7633,3.1,0.0
7634,3.0,0.0
7635,2.9,0.0
7636,2.9,0.0
7637,2.8,0.0
7638,2.6,0.0
7639,2.2,1.0
7640,2.2,23.2
7641,2.6,111.5
7642,3.9,270.6
7643,4.9,352.0
7644,6.8,472.3
7645,6.9,268.8
7646,8.0,307.4
7647,7.3,85.9
7648,6.9,11.7
7649,6.5,0.0
7650,5.4,0.0
7651,5.0,0.0
7652,4.8,0.0
